"ID番号","pt0503","眼","開眼"
"氏名","おもり","姿勢","立位"
"性別","男","病名","正常"
"年齢","18.00","メモ",
"身長(cm)","177.00","検査者",
"体重(kg)","20.00"
"時間(秒)","総合COP左右X(cm)","総合COP前後Y(cm)","左プレートCOP左右X(cm)","左プレートCOP前後Y(cm)","左荷重(kgf)","右プレートCOP左右X(cm)","右プレートCOP前後Y(cm)","右荷重(kgf)","","","",""
23.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
23.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
23.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
23.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
23.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.150,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.160,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.170,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.450,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.460,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.470,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.480,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.490,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.500,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.510,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.520,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.530,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.540,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.550,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.560,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.570,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.580,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.590,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.600,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.610,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.620,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.630,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.640,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.650,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.660,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.670,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.680,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.690,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.700,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.710,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.720,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.730,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.740,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.750,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.760,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.770,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.780,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.790,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.800,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.810,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.820,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.830,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.840,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.850,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.860,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.870,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.880,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.890,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.900,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.910,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.920,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.930,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.940,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
24.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.150,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.160,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.170,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.450,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.460,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.470,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.480,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.490,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.500,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.510,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.520,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.530,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.540,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.550,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.560,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.570,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.580,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.590,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.600,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.610,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.620,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.630,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.640,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.650,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.660,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.670,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.680,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.690,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.700,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.710,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.720,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.730,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.740,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.750,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.760,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.770,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.780,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.790,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.800,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.810,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.820,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.830,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.840,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.850,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.860,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.870,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.880,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.890,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.900,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.910,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.920,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.930,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.940,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
25.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.150,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.160,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.170,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.450,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.460,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.470,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.480,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.490,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.500,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.510,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.520,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.530,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.540,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.550,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.560,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.570,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.580,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.590,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.600,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.610,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.620,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.630,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.640,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.650,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.660,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.670,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.680,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.690,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.700,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.710,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.720,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.730,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.740,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.750,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.760,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.770,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.780,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.790,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.800,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.810,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.820,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.830,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.840,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.850,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.860,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.870,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.880,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.890,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.900,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.910,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.920,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.930,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.940,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
26.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
27.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
